life_expectancy,adult_mortality,infant_deaths,percentage_expenditure,measles,bmi,under-five_deaths,polio,diphtheria,hiv/aids,thinness__1-19_years,thinness_5-9_years,income_composition_of_resources,schooling
74.4,128.0,1,774.4396617000001,20,57.0,1,91.0,91.0,0.1,2.2,2.3,0.755,13.6
74.1,131.0,1,820.8109097999999,1,56.4,1,97.0,95.0,0.1,2.3,2.3,0.754,13.6
74.0,132.0,1,96.33237912,2,55.8,1,95.0,95.0,0.1,2.3,2.4,0.7490000000000001,13.5
73.8,132.0,1,772.8700352999998,201,55.1,1,93.0,94.0,0.1,2.4,2.4,0.743,13.5
73.6,133.0,1,541.8243468,2,54.5,1,97.0,92.0,0.1,2.5,2.5,0.7390000000000001,13.4
73.0,135.0,1,503.1115947,2,53.9,1,98.0,98.0,0.1,2.5,2.6,0.73,13.2
73.0,134.0,1,462.7076756,11,53.3,1,96.0,88.0,0.1,2.6,2.6,0.72,13.1
73.0,134.0,1,389.7515212,15,52.8,1,89.0,89.0,0.1,2.7,2.7,0.715,13.0
72.9,133.0,1,292.6142378,63,52.2,1,95.0,95.0,0.1,2.7,2.8,0.715,13.2
73.1,135.0,1,222.5065705,35,51.7,1,93.0,93.0,0.1,2.8,2.8,0.7090000000000001,13.1
72.6,141.0,1,11.85928108,38,51.2,2,98.0,95.0,0.1,2.8,2.9,0.7020000000000001,13.0
73.2,168.0,0,0.0,0,37.4,0,97.0,97.0,0.1,5.7,6.0,0.7809999999999999,14.1
73.0,17.0,0,151.1045552,0,36.2,0,99.0,99.0,0.1,5.7,6.0,0.7659999999999999,13.2
72.9,172.0,0,1521.672751,0,35.5,0,98.0,98.0,0.1,5.7,6.1,0.762,13.5
72.7,174.0,0,177.2633961,0,34.8,0,98.0,98.0,0.1,5.7,6.1,0.755,13.5
72.6,177.0,0,1121.475547,0,34.2,0,99.0,99.0,0.1,5.7,6.1,0.7440000000000001,13.3
72.4,18.0,0,16.49232317,0,33.5,0,99.0,99.0,0.1,5.8,6.2,0.74,13.2
72.3,182.0,0,75.22565820000001,0,32.4,0,99.0,99.0,0.1,5.8,6.2,0.7390000000000001,13.2
72.2,184.0,0,701.8526364,0,31.8,0,99.0,99.0,0.1,5.9,6.3,0.7390000000000001,13.2
72.2,185.0,0,916.4741775,1,31.2,0,99.0,99.0,0.1,5.9,6.3,0.733,13.1
72.2,185.0,0,102.373909,10,3.7,0,99.0,99.0,0.1,5.9,6.3,0.728,13.1
72.2,185.0,0,21.4653132,0,3.1,0,99.0,99.0,0.1,6.0,6.4,0.7120000000000001,12.1
72.1,186.0,0,12.94324581,0,29.2,0,99.0,99.0,0.1,6.0,6.4,0.715,12.3
72.1,185.0,0,843.1186662,0,28.7,0,99.0,99.0,0.1,6.1,6.5,0.713,12.1
72.1,186.0,0,562.3601848,0,28.1,0,99.0,99.0,0.1,6.1,6.6,0.7120000000000001,12.1
72.0,187.0,0,643.7035752,0,27.6,0,96.0,96.0,0.1,6.2,6.6,0.7140000000000001,12.2
71.8,188.0,0,601.7608115,0,27.1,0,98.0,98.0,0.1,6.3,6.7,0.0,12.3
51.0,413.0,22,0.0,607,24.4,30,86.0,86.0,0.5,7.4,7.3,0.431,9.5
48.1,463.0,23,1.4432863530000002,1006,23.8,32,83.0,83.0,0.6,7.5,7.4,0.426,9.5
54.0,47.0,23,1.321464076,15,23.3,33,92.0,92.0,0.8,7.7,7.6,0.413,9.3
49.7,411.0,25,54.56033696,678,22.7,35,91.0,91.0,0.9,7.9,7.8,0.401,9.1
48.9,418.0,26,54.665917500000006,1865,22.2,38,88.0,89.0,1.3,8.1,8.0,0.392,8.9
48.1,424.0,27,5.347717533,1089,21.7,40,84.0,86.0,1.6,8.3,8.2,0.384,8.7
47.1,433.0,28,49.837126700000006,31,21.2,42,81.0,84.0,1.7,8.5,8.4,0.375,8.5
46.2,441.0,29,5.379606465,44,2.7,44,75.0,77.0,1.9,8.7,8.7,0.3670000000000001,8.3
45.3,45.0,29,45.57108889,0,2.2,45,63.0,64.0,2.2,8.9,8.9,0.35700000000000004,8.2
44.3,464.0,30,38.00075788,33,19.7,46,65.0,64.0,2.2,9.1,9.1,0.348,8.0
43.3,48.0,30,42.08892911,29,19.2,47,67.0,65.0,2.2,9.3,9.3,0.341,7.8
42.3,496.0,30,38.52454761,7,18.8,47,69.0,65.0,2.1,9.5,9.5,0.332,7.6
41.5,57.0,30,38.61473209,586,18.4,47,66.0,73.0,1.9,9.7,9.8,0.322,7.4
48.0,513.0,30,36.59114895,568,17.9,48,54.0,53.0,1.7,9.9,1.0,0.306,7.2
41.0,519.0,30,33.34691455,649,17.5,48,38.0,38.0,1.5,1.1,1.2,0.302,7.0
39.0,533.0,29,20.39568283,3575,17.2,48,46.0,44.0,1.2,1.3,1.4,0.292,6.7
83.1,55.0,0,0.0,0,33.2,0,96.0,96.0,0.1,2.2,2.2,0.924,15.4
82.9,56.0,0,7971.646361,0,32.9,0,96.0,96.0,0.1,2.2,2.2,0.922,15.4
82.7,57.0,0,714.3441018999998,138,32.7,0,97.0,97.0,0.1,2.2,2.2,0.92,15.4
82.5,59.0,0,6041.858981,42,32.4,0,97.0,97.0,0.1,2.2,2.1,0.917,15.4
82.2,6.0,0,638.0001097,148,32.1,0,96.0,96.0,0.1,2.1,2.1,0.911,15.2
82.0,61.0,0,4540.543752000001,50,31.8,0,96.0,96.0,0.1,2.1,2.1,0.889,14.5
81.7,62.0,0,462.9306986,16,31.5,0,97.0,97.0,0.1,2.1,2.1,0.887,14.4
81.4,64.0,0,3404.13099,18,31.2,0,97.0,97.0,0.1,2.1,2.1,0.88,14.2
81.1,65.0,0,3082.973535,15,3.9,0,97.0,97.0,0.1,2.1,2.0,0.873,14.1
87.0,66.0,0,2639.376955,23,3.5,0,95.0,95.0,0.1,2.1,2.0,0.8390000000000001,13.9
82.0,69.0,0,2356.731479,33,3.2,0,96.0,96.0,0.1,2.1,2.0,0.821,12.6
79.7,71.0,0,204.2481892,96,29.9,0,95.0,95.0,0.1,2.1,2.0,0.82,12.7
79.3,73.0,0,2263.068326,33,29.6,0,96.0,96.0,0.1,2.1,2.0,0.8190000000000001,12.7
79.0,74.0,0,142.09898180000005,211,29.2,0,94.0,94.0,0.1,2.1,2.0,0.818,12.6
78.7,76.0,0,1003.366877,408,28.9,0,95.0,96.0,0.1,2.1,2.0,0.82,12.7
78.3,78.0,0,1855.828806,141,28.5,0,98.0,98.0,0.1,2.1,2.0,0.81,12.5
76.7,19.0,0,0.0,1,59.1,0,96.0,96.0,0.1,1.2,1.2,0.8420000000000001,15.0
76.4,113.0,0,0.0,0,58.4,0,97.0,97.0,0.1,1.2,1.2,0.841,15.1
76.1,114.0,0,0.0,0,57.8,0,98.0,98.0,0.1,1.2,1.3,0.838,15.0
75.8,118.0,0,0.0,0,57.2,0,99.0,99.0,0.1,1.2,1.3,0.835,15.0
75.6,122.0,0,0.0,0,56.5,0,99.0,99.0,0.1,1.2,1.3,0.8290000000000001,15.0
75.1,124.0,0,0.0,0,55.9,0,99.0,99.0,0.1,1.3,1.3,0.8220000000000001,15.0
75.0,131.0,0,0.0,0,55.3,0,99.0,99.0,0.1,1.3,1.4,0.82,14.9
74.7,136.0,0,0.0,0,54.8,0,99.0,99.0,0.1,1.3,1.4,0.813,14.8
74.4,14.0,0,0.0,0,54.2,0,99.0,99.0,0.1,1.3,1.4,0.802,14.5
74.3,138.0,0,0.0,0,53.7,0,99.0,99.0,0.1,1.4,1.5,0.7929999999999999,14.3
74.0,141.0,0,0.0,0,53.1,0,99.0,99.0,0.1,1.4,1.5,0.784,14.0
74.1,138.0,0,0.0,2,52.6,0,99.0,99.0,0.1,1.4,1.5,0.7759999999999999,13.8
73.8,144.0,0,0.0,1,52.1,0,98.0,99.0,0.1,1.5,1.6,0.7709999999999999,13.6
73.7,145.0,0,0.0,0,51.6,0,98.0,99.0,0.1,1.5,1.6,0.763,13.3
73.3,145.0,0,0.0,0,51.1,1,99.0,99.0,0.1,1.5,1.6,0.763,13.3
73.0,147.0,0,0.0,0,5.7,1,98.0,99.0,0.1,1.6,1.7,0.7609999999999999,13.0
88.0,74.0,0,0.0,18,6.1,0,95.0,95.0,0.1,1.4,1.3,0.888,17.3
87.0,76.0,0,31.13492794,52,59.5,0,95.0,95.0,0.1,1.4,1.4,0.888,17.6
85.0,78.0,0,259.7786785,1,58.9,0,95.0,95.0,0.1,1.4,1.4,0.878,16.8
82.0,81.0,0,3283.024864,2,58.2,0,96.0,96.0,0.1,1.5,1.5,0.877,16.8
79.8,84.0,0,3343.0262190000008,22,57.6,0,96.0,96.0,0.1,1.6,1.6,0.8759999999999999,17.0
79.5,87.0,0,3187.496219,2,57.0,0,96.0,96.0,0.1,1.6,1.6,0.872,16.9
79.1,9.0,0,3505.389434,0,56.4,0,96.0,96.0,0.1,1.7,1.7,0.873,16.9
78.9,96.0,0,392.95885360000005,0,55.8,0,97.0,97.0,0.1,1.7,1.7,0.8690000000000001,16.9
78.3,12.0,0,3256.724028,0,55.2,0,97.0,97.0,0.1,1.8,1.8,0.865,16.8
78.1,17.0,0,2724.17807,0,54.7,0,97.0,97.0,0.1,1.8,1.9,0.858,16.7
77.5,14.0,0,2503.714258,0,54.1,0,95.0,95.0,0.1,1.9,2.0,0.853,16.3
77.2,113.0,0,235.3785281,0,53.5,0,94.0,94.0,0.1,2.0,2.0,0.85,16.6
76.5,119.0,0,203.3252124,0,52.9,0,95.0,95.0,0.1,2.0,2.1,0.843,16.1
76.6,117.0,0,1617.473418,0,52.3,0,93.0,93.0,0.1,2.1,2.2,0.835,15.6
76.2,124.0,0,196.3026243,0,51.8,0,93.0,92.0,0.1,2.2,2.2,0.8240000000000001,14.7
76.0,122.0,0,161.4473853,0,51.2,0,93.0,91.0,0.1,2.2,2.3,0.818,14.6
69.2,177.0,0,0.0,0,5.5,0,99.0,98.0,0.1,1.1,1.2,0.514,9.6
68.8,183.0,0,3.718438799,0,49.7,0,94.0,88.0,0.1,1.1,1.2,0.512,9.6
68.8,182.0,0,24.73328608,0,48.9,0,99.0,94.0,0.1,1.1,1.2,0.509,9.5
68.7,184.0,0,247.9492284,0,48.1,0,99.0,99.0,0.1,1.2,1.2,0.505,9.4
68.5,186.0,0,229.6687488,0,47.2,0,99.0,99.0,0.1,1.2,1.2,0.4970000000000001,9.4
68.3,188.0,0,29.5207994,0,46.4,0,94.0,9.0,0.1,1.2,1.2,0.4920000000000001,9.3
68.1,192.0,0,244.3976438,0,45.5,0,98.0,92.0,0.1,1.2,1.2,0.494,9.3
68.0,193.0,0,19.74929219,0,44.7,0,94.0,89.0,0.1,1.2,1.2,0.489,9.2
67.6,2.0,0,28.90135229,0,43.8,0,93.0,9.0,0.1,1.2,1.2,0.482,9.0
67.6,2.0,0,240.4851202,0,43.0,0,99.0,99.0,0.1,1.3,1.3,0.47,8.4
67.4,24.0,0,25.31155956,0,42.1,0,9.0,89.0,0.1,1.3,1.3,0.465,8.3
67.1,29.0,0,195.5259417,0,41.3,0,89.0,9.0,0.1,1.3,1.3,0.459,8.1
66.8,215.0,0,16.83170578,0,4.4,0,84.0,84.0,0.1,1.3,1.3,0.453,8.0
66.5,22.0,0,156.2847968,0,39.6,0,78.0,78.0,0.1,1.4,1.4,0.446,7.3
66.2,227.0,0,325.1114746,0,38.7,0,88.0,84.0,0.1,1.4,1.4,0.442,6.6
65.8,235.0,0,4.24926073,0,37.9,0,88.0,86.0,0.1,1.4,1.4,0.455,7.2
55.0,312.0,50,0.0,7497,24.3,80,47.0,42.0,0.7,6.6,6.4,0.6275510645976182,11.992792792792793
54.3,321.0,51,0.0,10229,23.8,80,47.0,42.0,0.8,6.7,6.5,0.6275510645976182,11.992792792792793
54.2,318.0,51,0.0,3173,23.3,81,47.0,42.0,0.8,6.8,6.6,0.6275510645976182,11.992792792792793
53.1,336.0,51,0.0,9983,22.9,82,47.0,42.0,0.8,6.8,6.7,0.6275510645976182,11.992792792792793
53.1,329.0,51,0.0,17298,22.4,82,49.0,41.0,0.8,6.9,6.7,0.6275510645976182,11.992792792792793
52.4,336.0,52,0.0,115,22.0,83,49.0,45.0,0.8,7.0,6.8,0.6275510645976182,11.992792792792793
52.2,335.0,52,0.0,13,21.5,84,41.0,42.0,0.8,7.1,6.9,0.6275510645976182,11.992792792792793
51.9,336.0,52,0.0,1081,21.1,84,4.0,31.0,0.9,7.2,7.0,0.6275510645976182,11.992792792792793
51.5,34.0,52,0.0,1149,2.7,84,4.0,4.0,0.9,7.3,7.1,0.6275510645976182,11.992792792792793
51.5,337.0,51,0.0,7,2.2,83,26.0,26.0,0.9,7.4,7.2,0.6275510645976182,11.992792792792793
51.6,334.0,50,0.0,0,19.8,82,35.0,35.0,0.9,7.5,7.3,0.6275510645976182,11.992792792792793
51.2,341.0,49,0.0,12008,19.4,80,3.0,3.0,0.9,7.6,7.4,0.6275510645976182,11.992792792792793
51.1,344.0,48,0.0,8257,19.0,78,4.0,4.0,0.9,7.7,7.5,0.6275510645976182,11.992792792792793
58.0,348.0,47,0.0,9559,18.6,77,4.0,4.0,0.9,7.8,7.6,0.6275510645976182,11.992792792792793
57.0,352.0,46,0.0,3571,18.2,75,33.0,33.0,0.8,7.9,7.7,0.6275510645976182,11.992792792792793
55.0,355.0,45,0.0,3965,17.8,74,37.0,33.0,0.8,8.0,7.9,0.6275510645976182,11.992792792792793
62.9,328.0,42,0.0,17,51.1,52,75.0,75.0,3.6,4.4,5.3,0.665,13.0
62.0,347.0,42,922.0507313,66,5.3,52,77.0,77.0,3.7,4.9,5.9,0.66,13.0
69.0,371.0,43,978.5905287,25,49.5,54,73.0,73.0,4.5,5.4,6.5,0.652,12.8
59.2,48.0,43,1089.954838,32,48.7,56,65.0,65.0,7.6,6.0,7.3,0.644,12.8
58.9,413.0,43,123.753335,92,47.9,58,69.0,69.0,8.5,6.6,8.0,0.638,12.8
58.0,428.0,43,1038.885632,12499,47.2,62,72.0,72.0,11.0,7.3,8.9,0.63,12.8
56.5,449.0,46,782.5987144,5857,46.4,70,75.0,76.0,19.0,8.1,9.8,0.622,12.8
55.3,473.0,50,780.0336423,39,45.7,75,77.0,79.0,23.5,8.9,1.7,0.616,12.9
54.5,486.0,51,805.490079,31,45.0,79,79.0,82.0,26.4,9.7,11.7,0.612,12.9
54.0,496.0,54,732.1255305,81,44.3,82,79.0,82.0,28.1,1.6,12.8,0.609,12.9
53.8,498.0,55,709.3170967,615,43.6,84,75.0,79.0,29.5,11.6,13.9,0.609,12.9
53.7,497.0,55,622.043809,830,42.9,83,73.0,74.0,29.7,12.6,15.0,0.611,12.9
54.0,485.0,55,519.1563781000001,244,42.2,82,7.0,69.0,28.9,13.5,16.1,0.613,12.9
54.9,459.0,54,346.5316007,1043,41.6,79,7.0,7.0,26.6,14.5,17.1,0.62,12.9
56.0,429.0,52,365.2585722,1166,4.9,76,71.0,71.0,24.0,15.4,18.1,0.629,13.0
57.3,397.0,51,45.96380839,1459,4.1,73,71.0,73.0,21.3,16.3,19.1,0.635,13.0
57.3,332.0,26,0.0,878,4.1,39,41.0,31.0,3.4,4.839703856749312,4.870316804407714,0.421,4.9
56.6,343.0,26,46.0744686,441,4.1,39,44.0,39.0,3.5,4.839703856749312,4.870316804407714,0.421,4.9
56.4,345.0,26,47.44453,525,4.1,40,5.0,45.0,3.6,4.839703856749312,4.870316804407714,0.417,4.9
56.0,347.0,26,38.3382324,1952,4.1,40,64.0,59.0,3.8,4.839703856749312,4.870316804407714,0.419,4.9
55.4,355.0,27,0.0,1256,4.1,41,66.0,61.0,3.9,4.839703856749312,4.870316804407714,0.429,4.9
55.0,359.0,27,0.0,0,4.1,41,66.0,61.0,4.0,4.839703856749312,4.870316804407714,0.0,0.0
54.3,369.0,27,0.0,0,4.1,42,66.0,61.0,4.2,4.839703856749312,4.870316804407714,0.0,0.0
53.6,377.0,27,0.0,0,4.1,42,66.0,61.0,4.2,4.839703856749312,4.870316804407714,0.0,0.0
53.1,381.0,27,0.0,0,4.1,43,66.0,61.0,4.2,4.839703856749312,4.870316804407714,0.0,0.0
52.5,383.0,28,0.0,0,4.1,43,66.0,61.0,4.1,4.839703856749312,4.870316804407714,0.0,0.0
51.9,383.0,28,0.0,0,4.1,44,66.0,61.0,3.9,4.839703856749312,4.870316804407714,0.0,0.0
51.4,383.0,29,0.0,0,4.1,45,66.0,61.0,3.8,4.839703856749312,4.870316804407714,0.0,0.0
58.0,383.0,29,0.0,0,4.1,46,66.0,61.0,3.5,4.839703856749312,4.870316804407714,0.0,0.0
52.0,382.0,30,0.0,0,4.1,48,66.0,61.0,3.3,4.839703856749312,4.870316804407714,0.0,0.0
49.6,381.0,30,0.0,0,4.1,49,66.0,61.0,3.0,4.839703856749312,4.870316804407714,0.0,0.0
48.9,38.0,31,0.0,0,4.1,50,66.0,61.0,2.7,4.839703856749312,4.870316804407714,0.0,0.0
82.8,56.0,1,0.0,115,66.6,1,97.0,97.0,0.1,0.6,0.5,0.882,17.7
82.6,58.0,1,42.98847625,154,66.0,1,97.0,97.0,0.1,0.6,0.5,0.877,17.6
82.4,6.0,1,423.680459,131,65.4,2,96.0,96.0,0.1,0.6,0.5,0.8740000000000001,17.5
82.0,61.0,1,4255.781693,1204,64.8,2,97.0,97.0,0.1,0.6,0.5,0.871,17.2
82.1,63.0,1,4873.8188,3802,64.1,2,97.0,97.0,0.1,0.6,0.5,0.867,16.9
81.9,64.0,1,578.7417172,302,63.5,2,97.0,97.0,0.1,0.6,0.5,0.86,16.4
81.6,66.0,2,5047.254058,41,62.9,2,96.0,96.0,0.1,0.6,0.5,0.858,16.3
81.3,7.0,2,5596.535203,297,62.3,2,97.0,97.0,0.1,0.6,0.5,0.8540000000000001,16.1
89.0,72.0,2,510.9327012,267,61.7,2,96.0,96.0,0.1,0.6,0.5,0.8490000000000001,16.0
88.0,73.0,2,4460.390006000001,362,61.1,2,98.0,98.0,0.1,0.6,0.5,0.8440000000000001,15.9
81.0,77.0,2,405.4475981,22,6.5,2,96.0,96.0,0.1,0.6,0.5,0.8370000000000001,15.8
81.0,79.0,2,3715.370095,26,59.9,2,97.0,97.0,0.1,0.6,0.5,0.833,15.6
79.4,83.0,2,3205.019918,256,59.3,2,99.0,98.0,0.1,0.6,0.5,0.83,15.6
79.5,83.0,2,228.3543024,67,58.8,2,98.0,98.0,0.1,0.6,0.5,0.828,15.7
79.4,84.0,2,2044.169761,0,58.2,2,95.0,96.0,0.1,0.6,0.5,0.825,15.7
79.1,86.0,2,1934.398154,152,57.6,2,95.0,95.0,0.1,0.6,0.5,0.82,15.7
74.9,138.0,3,0.0,1568,23.4,3,99.0,99.0,0.1,15.1,15.0,0.764,14.0
74.7,141.0,3,42.7308283,1686,22.7,3,99.0,99.0,0.1,15.2,15.0,0.76,14.0
74.6,142.0,3,41.62053588,2107,21.9,3,99.0,99.0,0.1,15.2,15.1,0.757,13.8
74.5,143.0,3,20.76877311,51,21.2,4,99.0,99.0,0.1,15.3,15.2,0.752,13.7
74.5,141.0,3,20.83302367,60,2.5,4,99.0,99.0,0.1,15.3,15.3,0.746,13.6
74.5,138.0,3,191.7267589,79,19.8,4,99.0,99.0,0.1,15.3,15.3,0.7390000000000001,13.5
71.8,183.0,4,13.39092189,21,19.2,4,97.0,97.0,0.1,15.3,15.4,0.735,13.4
72.3,172.0,4,17.81424344,33,18.5,4,98.0,98.0,0.1,15.4,15.4,0.731,13.3
73.7,146.0,4,127.6377505,44,17.9,5,98.0,98.0,0.1,15.4,15.5,0.725,13.2
73.8,145.0,4,120.2471713,0,17.2,5,98.0,98.0,0.1,15.4,15.5,0.718,13.1
74.2,138.0,4,97.76637062,3,16.6,5,99.0,99.0,0.1,15.4,15.5,0.7120000000000001,12.9
69.1,197.0,6,15.35342268,35,16.1,10,97.0,97.0,0.1,15.4,15.5,0.705,12.8
73.9,146.0,5,72.4280894,65,15.6,5,98.0,99.0,0.1,15.4,15.5,0.6970000000000001,12.7
73.7,149.0,5,59.63595674,139,15.1,5,98.0,98.0,0.1,15.4,15.6,0.6990000000000001,12.6
72.7,16.0,5,53.61278637,309,14.6,6,98.0,98.0,0.1,15.4,15.6,0.6859999999999999,12.5
71.5,175.0,5,60.4909815,16527,14.1,6,99.0,99.0,0.1,15.3,15.5,0.677,12.4
64.1,225.0,58,0.0,3585,14.1,85,93.0,93.0,0.3,4.839703856749312,4.870316804407714,0.488,7.2
63.8,229.0,59,253.6086508,676,14.1,86,94.0,94.0,0.3,4.839703856749312,4.870316804407714,0.485,7.2
63.5,232.0,60,227.8353208,2813,14.1,88,93.0,93.0,0.3,4.839703856749312,4.870316804407714,0.478,7.0
63.2,235.0,61,220.522192,8523,14.1,89,92.0,92.0,0.3,4.839703856749312,4.870316804407714,0.468,6.8
62.7,241.0,61,196.68921530000003,5616,14.1,91,93.0,93.0,0.3,4.839703856749312,4.870316804407714,0.463,7.0
62.5,243.0,62,172.00978840000005,680,14.1,92,9.0,9.0,0.3,4.839703856749312,4.870316804407714,0.461,7.0
62.0,248.0,63,17.053692899999998,68,14.1,94,81.0,81.0,0.3,4.839703856749312,4.870316804407714,0.456,6.8
61.8,251.0,64,128.6362711,129,14.1,95,85.0,86.0,0.3,4.839703856749312,4.870316804407714,0.444,6.3
61.4,254.0,65,86.13166944,327,14.1,97,84.0,84.0,0.3,4.839703856749312,4.870316804407714,0.44,6.4
61.0,26.0,66,60.3368571,228,14.1,99,77.0,78.0,0.2,4.839703856749312,4.870316804407714,0.43,6.2
67.0,261.0,66,37.59039592,1374,14.1,101,78.0,78.0,0.2,4.839703856749312,4.870316804407714,0.423,6.1
59.7,278.0,68,37.04479956,9562,14.1,102,74.0,74.0,0.2,4.839703856749312,4.870316804407714,0.415,5.7
59.6,278.0,69,35.35264737,4381,14.1,104,69.0,69.0,0.2,4.839703856749312,4.870316804407714,0.409,5.6
59.4,277.0,70,30.62287548,4529,14.1,106,6.0,6.0,0.2,4.839703856749312,4.870316804407714,0.403,5.6
58.9,283.0,71,28.88069657,4362,14.1,108,66.0,66.0,0.2,4.839703856749312,4.870316804407714,0.399,5.6
58.6,284.0,71,30.86000992,2875,14.1,109,62.0,62.0,0.1,4.839703856749312,4.870316804407714,0.394,5.5
71.6,176.0,0,0.0,0,58.3,0,89.0,89.0,0.4,3.5,3.5,0.723,12.7
71.4,178.0,0,1132.432517,0,57.7,0,85.0,85.0,0.4,3.5,3.5,0.722,12.7
71.2,179.0,0,1122.972967,0,57.0,0,86.0,86.0,0.4,3.5,3.5,0.7190000000000001,12.7
71.3,178.0,0,1168.324095,0,56.3,0,84.0,84.0,0.9,3.5,3.4,0.708,12.7
76.0,187.0,0,989.1263558,0,55.5,0,86.0,86.0,0.1,3.5,3.4,0.7040000000000001,12.5
73.0,19.0,0,99.08095375,0,54.8,0,96.0,96.0,0.5,3.5,3.4,0.7,12.3
70.0,196.0,0,885.0739766,0,54.1,0,85.0,87.0,0.6,3.5,3.4,0.696,12.1
69.8,196.0,0,815.4355995,0,53.3,0,85.0,85.0,1.2,3.5,3.4,0.691,11.9
69.5,22.0,0,685.0299083,0,52.6,0,84.0,84.0,0.8,3.5,3.4,0.684,11.7
69.3,199.0,0,72.800168,0,51.8,0,84.0,84.0,0.6,3.5,3.4,0.6779999999999999,11.5
68.9,25.0,0,418.9206608,0,51.1,0,84.0,83.0,0.6,3.5,3.4,0.672,11.3
68.3,214.0,0,4.23257668,0,5.4,0,84.0,85.0,0.9,3.5,3.5,0.0,11.1
68.0,223.0,0,32.3662077,0,49.7,0,74.0,75.0,1.0,3.5,3.5,0.0,10.9
67.9,221.0,0,250.7112373,0,49.0,0,74.0,73.0,1.6,3.5,3.5,0.0,11.0
67.7,219.0,0,191.2135044,0,48.3,0,65.0,68.0,1.8,3.6,3.5,0.0,11.0
67.4,224.0,0,268.1837972,0,47.6,0,7.0,71.0,0.4,3.6,3.6,0.0,11.1
58.9,373.0,2,0.0,0,32.3,3,84.0,9.0,7.1,4.0,4.1,0.541,11.4
58.4,382.0,2,574.3895102000001,0,31.8,3,98.0,98.0,7.3,4.3,4.3,0.541,11.4
57.6,393.0,2,708.9556647999998,0,31.2,3,98.0,98.0,9.8,4.5,4.6,0.539,11.4
56.5,412.0,2,720.2333928999999,0,3.7,3,92.0,95.0,12.2,4.8,4.9,0.534,11.3
55.0,438.0,2,735.7090977999999,0,3.2,3,85.0,91.0,15.7,5.1,5.2,0.526,11.2
53.6,459.0,2,56.93670561,313,29.7,4,89.0,89.0,21.6,5.4,5.6,0.523,11.0
52.6,46.0,3,47.6164523,26,29.3,4,89.0,88.0,33.7,5.8,5.9,0.519,10.8
51.4,477.0,3,413.0063027,1,28.9,4,89.0,88.0,40.2,6.1,6.3,0.514,10.6
50.0,51.0,3,43.3664999,0,28.5,4,88.0,87.0,40.7,6.5,6.7,0.508,10.5
47.8,564.0,3,437.0802438,0,28.2,4,88.0,87.0,43.7,6.9,7.1,0.502,9.9
46.0,63.0,3,372.1651473,0,27.8,4,88.0,86.0,49.1,7.3,7.5,0.495,9.7
45.6,69.0,3,37.43857664,0,27.4,4,88.0,86.0,50.3,7.7,7.9,0.4920000000000001,9.4
45.9,6.0,3,2.819124474,350,27.1,4,87.0,85.0,50.6,8.2,8.4,0.493,9.1
46.4,587.0,3,131.0421269,37,26.7,4,87.0,85.0,49.9,8.6,8.8,0.502,9.2
47.1,568.0,3,143.6197316,49,26.3,4,87.0,84.0,48.8,9.0,9.2,0.506,9.3
48.4,536.0,3,25.21683318,10,25.9,4,87.0,84.0,46.4,9.4,9.6,0.516,9.4
82.4,53.0,0,0.0,22,59.5,0,98.0,98.0,0.1,1.5,1.4,0.909,15.9
82.3,54.0,0,1142.212403,26,59.0,0,98.0,98.0,0.1,1.5,1.3,0.906,15.8
81.9,57.0,0,1212.666327,51,58.5,0,98.0,98.0,0.1,1.4,1.3,0.904,15.8
81.7,57.0,0,10947.02327,30,58.1,0,98.0,98.0,0.1,1.4,1.3,0.903,15.8
81.7,58.0,0,11477.6671,26,57.7,0,98.0,98.0,0.1,1.4,1.3,0.901,16.0
81.5,58.0,0,778.2477467,6,57.3,0,98.0,98.0,0.1,1.3,1.3,0.895,15.8
81.4,62.0,0,682.1070607999999,3,56.9,0,98.0,98.0,0.1,1.3,1.3,0.898,15.8
81.1,62.0,0,8105.590881999998,25,56.5,0,98.0,98.0,0.1,1.3,1.3,0.897,15.7
89.0,63.0,0,7593.391622,1,56.1,0,98.0,98.0,0.1,1.3,1.3,0.895,15.8
88.0,64.0,0,6369.516139,19,55.7,0,98.0,98.0,0.1,1.3,1.3,0.892,15.9
85.0,66.0,0,599.0392403,13,55.3,0,98.0,98.0,0.1,1.3,1.3,0.89,16.0
83.0,7.0,0,5793.363644,5,54.9,0,99.0,99.0,0.1,1.3,1.3,0.888,16.0
82.0,69.0,0,5067.411418,3,54.4,0,99.0,99.0,0.1,1.3,1.3,0.882,15.9
79.9,71.0,0,3998.0998700000014,9,53.9,0,99.0,99.0,0.1,1.3,1.3,0.88,15.9
79.8,73.0,0,3554.5464340000008,5,53.4,0,99.0,99.0,0.1,1.3,1.3,0.877,15.9
79.6,73.0,0,3689.7273,59,52.8,0,99.0,99.0,0.1,1.4,1.3,0.873,15.9
83.4,49.0,0,0.0,35,57.4,0,97.0,97.0,0.1,0.4,0.3,0.938,16.0
83.2,51.0,0,19479.91161,23,57.0,0,96.0,96.0,0.1,0.4,0.3,0.936,15.9
83.0,52.0,0,19099.04506,175,56.6,0,96.0,96.0,0.1,0.4,0.3,0.934,15.8
82.7,54.0,0,18379.32974,61,56.2,0,96.0,96.0,0.1,0.5,0.3,0.932,15.7
82.6,55.0,0,18822.86732,621,55.8,0,96.0,96.0,0.1,0.5,0.3,0.932,15.6
